PooledFundId,PooledFundName,PooledFundCodeAbbrv,ContributionCode,FiscalYear,DonorName,DonorCode,GMSDonorID,GMSDonorName,CountryCode,PledgeDate,PledgeAmt,PipeLineDate,PaidDate, PaidAmt ,ExpectedDate,PledgeAmtLocalCurrency,PledgeAmtCurrencyExchangeRate,PaidAmtLocalCurrency,PaidAmtCurrencyExchangeRate, PledgeAmtLocal , PaidAmtLocal 
62,Syria,SYR62,ERF/3558/9701/15047/2021,2021,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,06-05-21,2789400.28,06-05-21,27-05-21,"2,789,400.28",01-01-01,GBP,0.72,GBP,0.72,"2,000,000","2,000,000"
62,Syria,SYR62,ERF/3558/9744/15099/2021,2021,Government of Italy,9,14,Italy,IT,12-08-21,2378121.28,12-08-21,08-09-21,"2,358,490.57",01-01-01,EUR,0.84,EUR,0.85,"2,000,000","2,000,000"
62,Syria,SYR62,ERF/3558/9961/15357/2021,2021,Government of Luxembourg,10,15,Luxembourg,LU,07-12-21,563063.06,07-12-21,29-11-21,"573,394.50",01-01-01,EUR,0.89,EUR,0.87,"500,000","500,000"
62,Syria,SYR62,ERF/3558/9981/15379/2021,2021,Government of Norway,12,17,Norway,NO,05-11-21,1617347.55,05-11-21,16-11-21,"1,556,194.32",01-01-01,NOK,8.35,NOK,8.68,"13,500,000","13,499,986"
62,Syria,SYR62,ERF/3558/9982/15380/2021,2021,Government of Spain,15,21,Spain,ES,25-11-21,1720183.49,25-11-21,13-12-21,"1,689,189.19",01-01-01,EUR,0.87,EUR,0.89,"1,500,000","1,500,000"
62,Syria,SYR62,ERF/3558/8688/13893/2021,2022,Government of Belgium,4,6,Belgium,BE,10-06-21,8536585.37,10-06-21,10-03-22,"7,865,168.54",01-01-01,EUR,0.82,EUR,0.89,"7,000,000","7,000,000"
62,Syria,SYR62,ERF/3558/8638/16044/2021,2022,Government of Canada,119,7,Canada,CA,11-03-22,3132341.43,11-03-21,25-03-22,"3,191,928.25",01-01-01,CAD,1.25,CAD,1.25,"4,000,000","3,999,486"
62,Syria,SYR62,ERF/3558/10273/15842/2022,2022,Sida,20,22,Sweden,SE,01-03-22,3706056.76,01-03-22,03-03-22,"3,600,655.32",01-01-01,SEK,9.44,SEK,9.72,"35,000,000","34,998,370"
62,Syria,SYR62,ERF/3558/10315/15907/2022,2022,Government of Netherlands,11,16,Netherlands,NL,04-04-22,5580357.14,04-04-22,07-04-22,"5,580,357.14",01-01-01,EUR,0.9,EUR,0.9,"5,000,000","5,000,000"
62,Syria,SYR62,ERF/3558/10327/16134/2022,2022,Government of Luxembourg,10,15,Luxembourg,LU,05-04-22,390625,05-04-22,20-04-22,"380,434.78",01-01-01,EUR,0.9,EUR,0.92,"350,000","350,000"
62,Syria,SYR62,ERF/3558/10328/15952/2022,2022,Jersey,120,120,Jersey,JE,14-03-22,200803.21,14-03-22,21-03-22,"196,335.08",01-01-01,GBP,0.75,GBP,0.76,"150,000","150,000"
62,Syria,SYR62,ERF/3558/10411/16671/2022,2022,UN Foundation/UN Partnership Office,131,132,Private donations (through UNF),UNF,28-10-22,1000.18,31-03-22,28-10-22,"1,000.18",01-01-01,USD,1,USD,1,"1,000","1,000"
62,Syria,SYR62,ERF/3558/10430/16148/2022,2022,Iceland,55,55,Iceland,IS,08-04-22,196324.8,08-04-22,17-06-22,"194,643.41",01-01-01,ISK,127.34,ISK,128.44,"25,000,000","25,000,000"
62,Syria,SYR62,ERF/3558/10492/16244/2022,2022,Government of Norway,12,17,Norway,NO,03-05-22,6911217.44,03-05-22,20-05-22,"6,668,020.10",01-01-01,NOK,9.41,NOK,9.75,"65,000,000","64,999,860"
62,Syria,SYR62,ERF/3558/10518/16281/2022,2022,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,23-06-22,2436053.59,23-06-22,30-06-22,"2,444,987.77",01-01-01,GBP,0.82,GBP,0.82,"2,000,000","2,000,000"
62,Syria,SYR62,ERF/3558/10519/16638/2022,2022,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,23-06-22,1218026.8,23-06-22,01-11-22,"1,157,407.41",01-01-01,GBP,0.82,GBP,0.86,"1,000,000","1,000,000"
62,Syria,SYR62,ERF/3558/10530/16341/2022,2022,UN Foundation/UN Partnership Office,131,132,Private donations (through UNF),UNF,17-06-22,6187.55,17-05-22,17-06-22,"6,187.55",01-01-01,USD,1,USD,1,"6,188","6,188"
62,Syria,SYR62,ERF/3558/10547/16366/2022,2022,Government of Spain,15,21,Spain,ES,13-12-22,1551189.25,23-05-22,04-01-23,"1,597,444.09",01-01-01,EUR,0.95,EUR,0.94,"1,500,000","1,500,000"
62,Syria,SYR62,ERF/3558/10560/16383/2022,2022,Government of Denmark,5,8,Denmark,DK,31-05-22,4967357.37,31-05-22,29-06-22,"4,915,425.88",01-01-01,DKK,7.05,DKK,7.12,"35,000,000","34,997,832"
62,Syria,SYR62,ERF/3558/10573/16404/2022,2022,Government of Switzerland,16,24,Switzerland,CH,05-07-22,1043841.34,08-06-22,19-07-22,"1,019,367.99",01-01-01,CHF,0.96,CHF,0.98,"1,000,000","1,000,000"
62,Syria,SYR62,ERF/3558/10136/15799/2022,2022,Japan,60,60,Japan,JP,16-02-22,200673,16-02-22,18-03-22,"200,673.00",01-01-01,USD,1,USD,1,"200,673","200,673"
62,Syria,SYR62,ERF/3558/10676/16534/2022,2022,Government of Republic of Korea,14,63,Republic of Korea,KR,26-07-22,1000000,26-07-22,25-08-22,"1,000,000.00",01-01-01,USD,1,USD,1,"1,000,000","1,000,000"
62,Syria,SYR62,ERF/3558/10695/16554/2022,2022,Government of Italy,9,14,Italy,IT,28-10-22,2906976.74,05-08-22,21-11-22,"3,086,419.75",01-01-01,EUR,0.99,EUR,0.97,"3,000,000","3,000,000"
62,Syria,SYR62,ERF/3558/10773/16681/2022,2022,Government of Norway,12,17,Norway,NO,17-10-22,1113895.85,21-09-22,26-10-22,"1,145,084.29",01-01-01,NOK,10.02,NOK,10.48,"12,000,000","12,000,483"
62,Syria,SYR62,ERF/3558/10875/16786/2022,2022,Government of Switzerland,16,24,Switzerland,CH,17-11-22,526315.79,15-11-22,24-11-22,"526,315.79",01-01-01,CHF,0.95,CHF,0.95,"500,000","500,000"
62,Syria,SYR62,ERF/3558/10574/16405/2022,2023,Government of Switzerland,16,24,Switzerland,CH,05-07-22,1043841.34,08-06-22,08-02-23,"1,083,423.62",01-01-01,CHF,0.96,CHF,0.92,"1,000,000","1,000,000"
62,Syria,SYR62,ERF/3558/75236/81193/2023,2023,Sida,20,22,Sweden,SE,10-03-23,3360860.38,19-01-23,17-03-23,"3,346,447.30",01-01-01,SEK,10.46,SEK,10.46,"35,000,000","35,000,492"
62,Syria,SYR62,ERF/3558/75273/81250/2023,2023,Government of Germany,7,11,Germany,DE,14-02-23,5446623.09,08-02-23,21-02-23,"5,359,056.81",01-01-01,EUR,0.92,EUR,0.93,"5,000,000","5,000,000"
62,Syria,SYR62,ERF/3558/75289/81273/2023,2023,Government of Netherlands,11,16,Netherlands,NL,16-02-23,2143622.72,14-02-23,20-02-23,"2,143,622.72",01-01-01,EUR,0.92,EUR,0.93,"2,000,000","2,000,000"
62,Syria,SYR62,ERF/3558/75296/81288/2023,2023,Government of Switzerland,16,24,Switzerland,CH,07-03-23,1068376.07,16-02-23,14-03-23,"1,068,376.07",01-01-01,CHF,0.92,CHF,0.94,"1,000,000","1,000,000"
62,Syria,SYR62,ERF/3558/75297/81290/2023,2023,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,23-06-22,1827040.19,16-02-23,22-02-23,"1,820,388.35",01-01-01,GBP,0.82,GBP,0.82,"1,500,000","1,500,000"
62,Syria,SYR62,ERF/3558/75301/81512/2023,2023,Government of Norway,12,17,Norway,NO,20-03-23,1881644.56,17-02-23,04-04-23,"1,935,421.01",01-01-01,NOK,10.11,NOK,10.33,"20,000,000","20,000,641"
62,Syria,SYR62,ERF/3558/75304/81297/2023,2023,Latvia,65,65,Latvia,LV,20-02-23,75026.8,20-02-23,23-02-23,"75,026.80",01-01-01,EUR,0.93,EUR,0.93,"70,000","70,000"
62,Syria,SYR62,ERF/3558/75321/81333/2023,2023,Iceland,55,55,Iceland,IS,22-02-23,350189.1,22-02-23,03-03-23,"348,626.41",01-01-01,ISK,142.78,ISK,143.42,"50,000,000","50,000,000"
62,Syria,SYR62,ERF/3558/75323/81336/2023,2023,Government of Netherlands,11,16,Netherlands,NL,22-05-23,6543075.25,23-02-23,31-05-23,"6,447,600.00",01-01-01,EUR,0.93,EUR,0.93,"6,000,000","6,002,716"
62,Syria,SYR62,ERF/3558/75355/81377/2023,2023,Singapore,93,93,Singapore,SG,27-02-23,100000,24-02-23,17-03-23,"100,000.00",01-01-01,USD,1,USD,1,"100,000","100,000"
62,Syria,SYR62,ERF/3558/75356/81383/2023,2023,Government of Cyprus,45,45,Cyprus,CY,24-02-23,160771.7,24-02-23,22-03-23,"160,599.57",01-01-01,EUR,0.93,EUR,0.93,"150,000","150,000"
62,Syria,SYR62,ERF/3558/75364/81394/2023,2023,Jersey,120,120,Jersey,JE,02-03-23,90252.71,20-02-23,09-03-23,"90,252.71",01-01-01,GBP,0.82,GBP,0.83,"75,000","75,000"
62,Syria,SYR62,ERF/3558/75389/81473/2023,2023,Government of Belgium,4,6,Belgium,BE,09-06-23,7510729.61,14-03-23,19-06-23,"7,551,240.56",01-01-01,EUR,0.94,EUR,0.93,"7,000,000","7,000,000"
62,Syria,SYR62,ERF/3558/48849/81242/2022,2023,Japan,60,60,Japan,JP,04-01-23,335245,18-11-22,07-02-23,"335,245.00",01-01-01,USD,1,USD,1,"335,245","335,245"
62,Syria,SYR62,ERF/3558/75716/82018/2023,2023,Government of Republic of Korea,14,63,Republic of Korea,KR,24-07-23,1000000,26-07-23,30-11-23,"1,000,000.00",01-01-01,USD,1,USD,1,"1,000,000","1,000,000"
62,Syria,SYR62,ERF/3558/75749/82077/2023,2023,Government of Belgium,4,6,Belgium,BE,08-11-23,1060445.39,22-08-23,15-11-23,"1,067,235.86",01-01-01,EUR,0.91,EUR,0.94,"1,000,000","1,000,000"
62,Syria,SYR62,ERF/3558/75898/82270/2023,2023,Government of Switzerland,16,24,Switzerland,CH,24-11-23,1106194.69,21-11-23,04-12-23,"1,141,552.51",01-01-01,CHF,0.9,CHF,0.88,"1,000,000","1,000,000"
62,Syria,SYR62,ERF/3558/75933/82322/2023,2023,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,23-06-22,7308160.78,01-12-23,12-12-23,"7,604,562.74",01-01-01,GBP,0.79,GBP,0.79,"6,000,000","6,000,000"
62,Syria,SYR62,ERF/3558/75407/81499/2023,2023,Government of Italy,9,14,Italy,IT,09-08-23,6057268.72,16-03-23,12-09-23,"6,017,505.47",01-01-01,EUR,0.93,EUR,0.91,"5,500,000","5,500,000"
62,Syria,SYR62,ERF/3558/75408/81500/2022,2023,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,23-06-22,1827040.19,23-06-22,23-03-23,"1,815,980.63",01-01-01,GBP,0.82,GBP,0.83,"1,500,000","1,500,000"
62,Syria,SYR62,ERF/3558/75409/81501/2023,2023,Brunei Darussalam,37,37,Brunei Darussalam,BN,16-03-23,18532.25,16-03-23,22-03-23,"19,007.15",01-01-01,USD,1,USD,0.97,"18,532","18,532"
62,Syria,SYR62,ERF/3558/75416/81510/2023,2023,Iceland,55,55,Iceland,IS,20-03-23,283687.94,20-03-23,28-04-23,"293,341.16",01-01-01,ISK,141,ISK,136.36,"40,000,000","40,000,001"
62,Syria,SYR62,ERF/3558/75422/81530/2023,2023,Government of Denmark,5,8,Denmark,DK,23-03-23,3596604.81,22-03-23,12-04-23,"3,647,748.25",01-01-01,DKK,6.95,DKK,6.85,"25,000,000","25,001,667"
62,Syria,SYR62,ERF/3558/75447/81557/2023,2023,Government of Canada,119,7,Canada,CA,29-03-23,728332.12,29-03-23,19-05-23,"747,018.63",01-01-01,CAD,1.37,CAD,1.34,"1,000,000","1,000,258"
62,Syria,SYR62,ERF/3558/75450/81568/2023,2023,Government of Canada,119,7,Canada,CA,30-03-23,728332.12,30-03-23,10-05-23,"743,417.04",01-01-01,CAD,1.37,CAD,1.34,"1,000,000","999,896"
62,Syria,SYR62,ERF/3558/75456/81643/2023,2023,Government of Spain,15,21,Spain,ES,12-12-23,1918859.65,30-03-23,20-10-23,"1,859,723.70",01-01-01,EUR,0.93,EUR,0.94,"1,750,000","1,750,000"
62,Syria,SYR62,ERF/3558/75462/81661/2023,2023,Government of Luxembourg,10,15,Luxembourg,LU,11-04-23,382096.07,31-03-23,11-04-23,"382,096.07",01-01-01,EUR,0.93,EUR,0.92,"350,000","350,000"
62,Syria,SYR62,ERF/3558/75469/81675/2023,2023,United States,102,102,United States,US,18-08-23,2000000,04-04-23,29-08-23,"2,000,000.00",01-01-01,USD,1,USD,1,"2,000,000","2,000,000"
62,Syria,SYR62,ERF/3558/75494/81739/2023,2023,United Arab Emirates,101,101,United Arab Emirates,AE,17-04-23,15000000,14-04-23,03-05-23,"15,000,000.00",01-01-01,USD,1,USD,1,"15,000,000","15,000,000"
62,Syria,SYR62,ERF/3558/75515/81890/2023,2023,Government of Norway,12,17,Norway,NO,26-05-23,5636978.58,25-04-23,02-06-23,"5,443,296.24",01-01-01,NOK,10.44,NOK,11.02,"60,000,000","60,001,454"
62,Syria,SYR62,ERF/3558/75656/81959/2023,2024,Iceland,55,55,Iceland,IS,25-03-24,442282.18,13-06-23,11-04-24,"431,447.02",01-01-01,ISK,139.09,ISK,139.07,"60,000,000","60,000,043"
62,Syria,SYR62,ERF/3558/75451/81579/2023,2024,Government of Canada,119,7,Canada,CA,30-03-23,1456664.24,30-03-23,30-04-24,"1,453,692.65",01-01-01,CAD,1.37,CAD,1.38,"2,000,000","2,000,281"
62,Syria,SYR62,ERF/3558/77299/84027/2024,2024,Government of Switzerland,16,24,Switzerland,CH,10-12-24,1643990.93,25-10-24,13-12-24,"1,640,271.49",01-01-01,CHF,0.86,CHF,0.88,"1,450,000","1,450,000"
62,Syria,SYR62,ERF/3558/77305/84033/2024,2024,Portugal,86,86,Portugal,PT,04-10-24,55928.41,28-10-24,25-10-24,"54,704.60",01-01-01,EUR,0.91,EUR,0.91,"50,000","50,000"
62,Syria,SYR62,ERF/3558/77311/84050/2024,2024,PRIVATE SECTOR,17,19,PRIVATE SECTOR,UNF,07-10-24,140645.23,28-10-24,03-12-24,"140,645.23",01-01-01,USD,1,USD,1,"140,645","140,645"
62,Syria,SYR62,ERF/3558/77315/84060/2024,2024,Government of Luxembourg,10,15,Luxembourg,LU,29-10-24,382932.17,29-10-24,28-10-24,"382,932.17",01-01-01,EUR,0.91,EUR,0.91,"350,000","350,000"
62,Syria,SYR62,ERF/3558/77440/84216/2024,2024,Government of Republic of Korea,14,63,Republic of Korea,KR,12-11-24,2500000,12-11-24,06-12-24,"2,500,000.00",01-01-01,USD,1,USD,1,"2,500,000","2,500,000"
62,Syria,SYR62,ERF/3558/77468/84253/2024,2024,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,17-12-24,7334183.67,16-12-24,20-12-24,"7,334,183.67",01-01-01,GBP,0.78,GBP,0.78,"5,750,000","5,750,000"
62,Syria,SYR62,ERF/3558/77475/84265/2024,2024,Government of Norway,12,17,Norway,NO,20-12-24,1076619.42,19-12-24,23-12-24,"1,053,024.16",01-01-01,NOK,11.15,NOK,11.4,"12,000,000","12,000,263"
62,Syria,SYR62,ERF/3558/76092/82534/2024,2024,Brunei Darussalam,37,37,Brunei Darussalam,BN,30-01-24,80091.07,30-01-24,30-05-24,"76,970.57",01-01-01,USD,1,USD,1.04,"80,091","80,126"
62,Syria,SYR62,ERF/3558/76116/82616/2023,2024,Japan,60,60,Japan,JP,15-02-24,300000,27-11-23,14-03-24,"300,000.00",01-01-01,USD,1,USD,1,"300,000","300,000"
62,Syria,SYR62,ERF/3558/76144/82672/2024,2024,Sida,20,22,Sweden,SE,02-04-24,1318639.92,26-02-24,11-04-24,"1,325,755.58",01-01-01,SEK,10.54,SEK,10.56,"14,000,000","13,999,979"
62,Syria,SYR62,ERF/3558/76167/82706/2024,2024,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,23-06-22,913520.1,11-03-24,15-03-24,"960,307.30",01-01-01,GBP,0.79,GBP,0.78,"750,000","750,000"
62,Syria,SYR62,ERF/3558/76185/82740/2024,2024,Government of Luxembourg,10,15,Luxembourg,LU,25-03-24,273522.98,22-03-24,15-03-24,"273,522.98",01-01-01,EUR,0.91,EUR,0.91,"250,000","250,000"
62,Syria,SYR62,ERF/3558/76219/82836/2024,2024,Government of Netherlands,11,16,Netherlands,NL,21-06-24,4333694.47,12-04-24,01-07-24,"4,287,245.44",01-01-01,EUR,0.92,EUR,0.93,"4,000,000","4,000,000"
62,Syria,SYR62,ERF/3558/76638/83260/2024,2024,Government of Spain,15,21,Spain,ES,25-09-24,1927312.78,25-04-24,11-09-24,"1,940,133.04",01-01-01,EUR,0.93,EUR,0.9,"1,750,000","1,750,000"
62,Syria,SYR62,ERF/3558/76670/83316/2024,2024,Government of Denmark,5,8,Denmark,DK,20-06-24,3631609.53,17-05-24,02-07-24,"3,619,630.71",01-01-01,DKK,6.91,DKK,6.91,"25,000,000","25,000,789"
62,Syria,SYR62,ERF/3558/77109/83838/2024,2024,Government of Norway,12,17,Norway,NO,25-06-24,2095836.91,31-05-24,05-07-24,"2,076,858.88",01-01-01,NOK,10.82,NOK,10.59,"22,000,000","22,000,166"
62,Syria,SYR62,ERF/3558/77187/83882/2022,2024,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,23-06-22,2436053.59,23-06-22,21-10-24,"2,614,379.08",01-01-01,GBP,0.82,GBP,0.77,"2,000,000","2,000,000"
62,Syria,SYR62,ERF/3558/77208/83906/2024,2024,Greece,53,53,Greece,GR,28-08-24,1095290.25,28-08-24,15-11-24,"1,060,451.75",01-01-01,EUR,0.91,EUR,0.94,"1,000,000","1,000,006"
62,Syria,SYR62,ERF/3558/77220/83918/2024,2024,Government of Switzerland,16,24,Switzerland,CH,01-10-24,1189060.64,09-09-24,11-10-24,"1,189,060.64",01-01-01,CHF,0.85,CHF,0.84,"1,000,000","1,000,000"
62,Syria,SYR62,ERF/3558/75390/81479/2023,2024,Government of Belgium,4,6,Belgium,BE,09-06-23,7510729.61,14-03-23,08-02-24,"7,592,190.89",01-01-01,EUR,0.94,EUR,0.92,"7,000,000","7,000,000"
62,Syria,SYR62,ERF/3558/10590/16425/2022,2024,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,23-06-22,6090133.98,23-06-22,23-05-24,"6,281,407.04",01-01-01,GBP,0.82,GBP,0.8,"5,000,000","5,000,000"
62,Syria,SYR62,ERF/3558/77273/83991/2024,2024,Government of Italy,9,14,Italy,IT,06-12-24,4746835.44,14-10-24,23-12-24,"4,721,930.75",01-01-01,EUR,0.89,EUR,0.95,"4,500,000","4,500,000"
62,Syria,SYR62,ERF/3558/77295/84020/2024,2025,Government of Canada,119,7,Canada,CA,09-01-25,1386962.55,21-10-24,23-01-25,"1,384,132.85",01-01-01,CAD,1.38,CAD,1.45,"2,000,000","2,000,072"
62,Syria,SYR62,ERF/3558/10591/16426/2022,2025,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,23-06-22,4872107.19,23-06-22,06-12-24,"5,056,890.01",01-01-01,GBP,0.82,GBP,0.79,"4,000,000","4,000,000"
62,Syria,SYR62,ERF/3558/77221/83919/2024,2025,Government of Switzerland,16,24,Switzerland,CH,01-10-24,1189060.64,09-09-24,21-03-25,"1,132,502.83",01-01-01,CHF,0.85,CHF,0.88,"1,000,000","1,000,000"
62,Syria,SYR62,ERF/3558/77507/84325/2025,2025,Sida,20,22,Sweden,SE,19-03-25,1684001.98,17-01-25,31-03-25,"1,690,272.07",01-01-01,SEK,11.28,SEK,10.06,"17,000,000","17,000,756"
62,Syria,SYR62,ERF/3558/77531/84362/2025,2025,Government of Luxembourg,10,15,Luxembourg,LU,04-03-25,364583.33,18-02-25,28-02-25,"361,944.16",01-01-01,EUR,0.97,EUR,0.97,"350,000","350,000"
62,Syria,SYR62,ERF/3558/77580/84434/2025,2025,Government of Canada,119,7,Canada,CA,21-03-25,5551700.21,18-03-25,01-04-25,"5,559,060.85",01-01-01,CAD,1.44,CAD,1.44,"8,000,000","7,999,489"
62,Syria,SYR62,ERF/3558/77581/84436/2025,2025,Government of Spain,15,21,Spain,ES,20-06-25,2006880.73,18-03-25,11-06-25,"1,986,379.11",01-01-01,EUR,0.92,EUR,0.88,"1,750,000","1,750,000"
62,Syria,SYR62,ERF/3558/77583/84462/2025,2025,Government of Canada,119,7,Canada,CA,01-05-25,2525252.53,19-03-25,02-06-25,"2,544,584.76",01-01-01,CAD,1.44,CAD,1.38,"3,500,000","3,498,804"
62,Syria,SYR62,ERF/3558/75657/81960/2023,2025,Iceland,55,55,Iceland,IS,02-06-25,472775.98,13-06-23,16-06-25,"486,852.15",01-01-01,ISK,139.09,ISK,123.24,"60,000,000","60,000,146"
62,Syria,SYR62,ERF/3558/77809/85179/2025,2025,"UN, NGOs and other entities",106,106,UN and Other Agencies,UN,04-11-25,3194.73,04-11-25,04-11-25,"3,194.73",01-01-01,USD,1,USD,1,"3,195","3,195"
62,Syria,SYR62,ERF/3558/77829/84968/2025,2025,Government of Denmark,5,8,Denmark,DK,21-11-25,6194827.32,21-11-25,01-01-01, -   ,01-01-01,DKK,6.46,DKK,0,"40,000,000", -   
62,Syria,SYR62,ERF/3558/77873/85015/2025,2025,Government of Switzerland,16,24,Switzerland,CH,11-12-25,2163968.98,03-12-25,16-12-25,"2,196,673.80",01-01-01,CHF,0.81,CHF,0.79,"1,744,159","1,744,159"
62,Syria,SYR62,ERF/3558/77942/85112/2025,2025,Portugal,86,86,Portugal,PT,22-12-25,234741.78,22-12-25,01-01-01, -   ,01-01-01,EUR,0.85,EUR,0,"200,000", -   
62,Syria,SYR62,ERF/3558/77613/84518/2025,2025,Government of Netherlands,11,16,Netherlands,NL,16-06-25,6880733.94,03-04-25,19-06-25,"6,880,733.95",01-01-01,EUR,0.93,EUR,0.87,"6,000,000","6,000,000"
62,Syria,SYR62,ERF/3558/77626/85198/2025,2025,"UN, NGOs and other entities",106,106,UN and Other Agencies,UN,16-04-25,5673.61,17-04-25,16-04-25,"5,673.61",01-01-01,USD,1,USD,1,"5,674","5,674"
62,Syria,SYR62,ERF/3558/77636/84648/2025,2025,Government of Norway,12,17,Norway,NO,16-05-25,673659.9,30-04-25,30-05-25,"686,575.53",01-01-01,NOK,10.65,NOK,10.2,"7,000,000","7,000,324"
62,Syria,SYR62,ERF/3558/77680/85214/2025,2025,"UN, NGOs and other entities",106,106,UN and Other Agencies,UN,30-06-25,7687.8,02-07-25,30-06-25,"7,687.80",01-01-01,USD,1,USD,1,"7,688","7,688"
62,Syria,SYR62,ERF/3558/77696/84736/2025,2025,Government of Italy,9,14,Italy,IT,06-10-25,4700352.53,16-07-25,20-10-25,"4,624,277.46",01-01-01,EUR,0.86,EUR,0.86,"4,000,000","4,000,000"
62,Syria,SYR62,ERF/3558/77724/84766/2025,2025,Government of Cyprus,45,45,Cyprus,CY,15-09-25,117000,15-09-25,15-09-25,"117,000.00",01-01-01,EUR,0.85,EUR,0.85,"99,801","99,801"
62,Syria,SYR62,ERF/3558/77776/84891/2025,2025,Government of Germany,7,11,Germany,DE,08-12-25,1158748.55,17-10-25,16-12-25,"1,173,708.92",01-01-01,EUR,0.87,EUR,0.85,"1,000,000","1,000,000"
62,Syria,SYR62,ERF/3558/77805/84924/2025,2025,Government of Belgium,4,6,Belgium,BE,18-12-25,11737089.2,03-11-25,29-12-25,"11,737,089.20",01-01-01,EUR,0.86,EUR,0.85,"10,000,000","10,000,000"
62,Syria,SYR62,ERF/3558/77806/84932/2025,2026,Government of Belgium,4,6,Belgium,BE,18-12-25,8215962.44,18-12-25,01-01-01, -   ,01-01-01,EUR,0.86,EUR,0,"7,000,000", -   
62,Syria,SYR62,ERF/3558/77972/85156/2026,2026,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,15-01-26,10013440.86,15-01-26,01-01-01, -   ,01-01-01,GBP,0.74,GBP,0,"7,450,000", -   
62,Syria,SYR62,ERF/3558/77982/85238/2026,2026,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,15-01-26,873655.91,15-01-26,01-01-01, -   ,01-01-01,GBP,0.74,GBP,0,"650,000", -   
62,Syria,SYR62,ERF/3558/77584/84480/2025,2026,Government of Canada,119,7,Canada,CA,01-05-25,1334776.33,01-05-25,01-01-01, -   ,01-01-01,CAD,1.44,CAD,0,"1,850,000", -   
70,Syria Cross border,TUR70,ERF/3559/4631/7716/2014,2014,Government of France,50,50,France,FR,21-11-14,622665.01,19-11-14,04-11-14,"622,665.01",01-01-01,EUR,0.8,EUR,0.8,"500,000","500,000"
70,Syria Cross border,TUR70,ERF/3559/4632/7761/2014,2014,Sida,20,22,Sweden,SE,16-12-14,1986491.86,05-12-14,09-12-14,"1,982,389.18",01-01-01,SEK,7.4,SEK,7.57,"15,000,000","15,000,739"
70,Syria Cross border,TUR70,ERF/3559/4642/7731/2014,2014,Government of Denmark,5,8,Denmark,DK,03-11-14,2371675.42,31-10-14,17-11-14,"2,342,782.56",01-01-01,DKK,5.86,DKK,5.98,"14,000,000","14,000,469"
70,Syria Cross border,TUR70,ERF/3559/4694/7775/2014,2014,Government of Switzerland,16,24,Switzerland,CH,16-12-14,1238390.09,12-12-14,18-12-14,"1,304,347.83",01-01-01,CHF,0.96,CHF,0.92,"1,200,000","1,200,000"
70,Syria Cross border,TUR70,ERF/3559/4698/7779/2014,2014,Government of Germany,7,11,Germany,DE,11-12-14,1251564.46,09-12-14,16-12-14,"1,239,157.37",01-01-01,EUR,0.8,EUR,0.81,"1,000,000","1,000,000"
70,Syria Cross border,TUR70,ERF/3559/4705/7786/2014,2014,Government of Norway,12,17,Norway,NO,18-12-14,2064409.58,17-12-14,18-12-14,"2,064,409.58",01-01-01,NOK,7.27,NOK,7.27,"15,000,000","15,000,000"
70,Syria Cross border,TUR70,ERF/3559/4712/7797/2014,2014,Government of Switzerland,16,24,Switzerland,CH,23-12-14,515995.87,19-12-14,20-01-15,"524,109.01",01-01-01,CHF,0.97,CHF,0.95,"500,000","500,000"
70,Syria Cross border,TUR70,ERF/3559/4716/7819/2014,2014,Government of Canada,119,7,Canada,CA,09-01-15,4299226.14,31-12-14,14-01-15,"4,175,016.70",01-01-01,CAD,1.16,CAD,1.2,"5,000,000","5,001,670"
70,Syria Cross border,TUR70,ERF/3559/4458/7695/2014,2014,Government of Spain,15,21,Spain,ES,07-08-14,501336.9,08-07-14,06-08-14,"501,336.90",01-01-01,EUR,0.74,EUR,0.75,"375,000","375,000"
70,Syria Cross border,TUR70,ERF/3559/4602/7664/2014,2014,Government of Germany,7,11,Germany,DE,13-11-14,6305170.24,17-10-14,14-11-14,"6,217,480.00",01-01-01,EUR,0.79,EUR,0.8,"5,000,000","4,998,854"
70,Syria Cross border,TUR70,ERF/3559/4616/7691/2014,2014,Qatar,87,87,Qatar,QA,04-11-14,19999960,29-09-14,23-10-14,"19,999,960.00",01-01-01,USD,1,USD,1,"19,999,960","19,999,960"
70,Syria Cross border,TUR70,ERF/3559/4629/7815/2014,2014,Government of the United Kingdom (Former DFID),19,9,United Kingdom,GB,23-12-14,5329153.61,10-12-14,15-12-14,"5,329,153.60",01-01-01,GBP,0.63,GBP,0.64,"3,400,000","3,400,000"
